Sample Index,Warnings,Timeline,Prediction
3742,Hardness: 193.1829015 < 300; Conductivity: 430.7870001 < 800; Trihalomethanes: 71.90230756 < 80; Turbidity: 2.255668294 < 5,2020-Nov,Recyclable
7682,Hardness: 163.5081237 < 300; Conductivity: 477.3740107 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 2.797002223 < 5,2020-Nov,Recyclable
5076,Hardness: 219.8934649 < 300; Conductivity: 384.8056324 < 800; Trihalomethanes: 46.93877765 < 80; Turbidity: 4.4195803 < 5,2020-Nov,Recyclable
1147,Hardness: 182.0419862 < 300; Conductivity: 285.228661 < 800; Trihalomethanes: 74.88842167 < 80; Turbidity: 3.499774684 < 5,2020-Nov,Recyclable
9301,ph: 3.689575462 < 6.5; Hardness: 179.2307489 < 300; Conductivity: 538.6470434 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.690648565 < 5,2020-Nov,Recyclable
3749,Hardness: 158.1943718 < 300; Conductivity: 464.1456086 < 800; Turbidity: 4.295887545 < 5,2020-Nov,Recyclable
3545,Hardness: 210.789614 < 300; Conductivity: 489.4452947 < 800; Trihalomethanes: 68.80740679 < 80; Turbidity: 3.083781645 < 5,2020-Nov,Recyclable
7021,ph: 4.482226606 < 6.5; Hardness: 250.5244409 < 300; Conductivity: 607.3777787 < 800; Trihalomethanes: 62.81839599 < 80; Turbidity: 2.565415468 < 5,2020-Nov,Recyclable
4771,Hardness: 153.5210887 < 300; Conductivity: 459.7494841 < 800; Turbidity: 3.102894495 < 5,2020-Nov,Recyclable
9864,Hardness: 167.7192822 < 300; Chloramines: 3.4854264 < 4; Conductivity: 300.4830235 < 800; Trihalomethanes: 72.519037 < 80; Turbidity: 2.971172721 < 5,2020-Nov,Recyclable
2376,Hardness: 210.7341239 < 300; Conductivity: 448.6664233 < 800; Turbidity: 2.853767349 < 5,2020-Nov,Recyclable
7477,Hardness: 206.3705077 < 300; Chloramines: 2.739376351 < 4; Conductivity: 406.7073554 < 800; Trihalomethanes: 65.66028319 < 80; Turbidity: 2.264142172 < 5,2020-Nov,Recyclable
4580,Hardness: 202.7705732 < 300; Conductivity: 345.6184115 < 800; Trihalomethanes: 62.74130387 < 80; Turbidity: 4.526318934 < 5,2020-Nov,Recyclable
5307,Hardness: 219.3614848 < 300; Conductivity: 282.1405263 < 800; Trihalomethanes: 64.58088013 < 80; Turbidity: 3.529626957 < 5,2020-Nov,Recyclable
766,Hardness: 197.6485302 < 300; Conductivity: 317.5326799 < 800; Trihalomethanes: 73.01113197 < 80; Turbidity: 4.111101546 < 5,2020-Nov,Recyclable
7646,Hardness: 212.9265838 < 300; Conductivity: 543.0541623 < 800; Turbidity: 4.54507527 < 5,2020-Nov,Recyclable
281,Hardness: 167.1021915 < 300; Sulfate: 243.4859418 < 250; Conductivity: 391.0688736 < 800; Trihalomethanes: 61.05821029 < 80; Turbidity: 4.97605516 < 5,2020-Nov,Recyclable
9385,ph: 6.139117145 < 6.5; Hardness: 198.8144882 < 300; Conductivity: 423.2758014 < 800; Trihalomethanes: 57.46997903 < 80; Turbidity: 2.347429802 < 5,2020-Nov,Recyclable
2302,Hardness: 232.098339 < 300; Chloramines: 0.352 < 4; Sulfate: 238.4465643 < 250; Conductivity: 454.5552078 < 800; Trihalomethanes: 55.87664101 < 80; Turbidity: 4.431829144 < 5,2020-Nov,Recyclable
5522,ph: 5.739578749 < 6.5; Hardness: 139.8609659 < 300; Conductivity: 446.6233719 < 800; Turbidity: 3.238350092 < 5,2020-Nov,Recyclable
4005,ph: 6.054133346 < 6.5; Hardness: 277.2330986 < 300; Chloramines: 2.975803441 < 4; Conductivity: 456.5516092 < 800; Trihalomethanes: 71.57836238 < 80; Turbidity: 3.406838502 < 5,2020-Nov,Recyclable
5873,ph: 6.104456336 < 6.5; Hardness: 215.0156025 < 300; Conductivity: 283.2518155 < 800; Trihalomethanes: 55.64139634 < 80,2020-Nov,Recyclable
9613,Hardness: 186.3904961 < 300; Chloramines: 3.690361763 < 4; Conductivity: 384.4809493 < 800; Trihalomethanes: 66.92095647 < 80; Turbidity: 3.339039545 < 5,2020-Nov,Recyclable
9347,ph: 5.959806885 < 6.5; Hardness: 197.0989133 < 300; Conductivity: 348.8198759 < 800; Trihalomethanes: 76.39670812 < 80; Turbidity: 4.201180411 < 5,2020-Nov,Recyclable
714,ph: 5.842754601 < 6.5; Hardness: 202.0447753 < 300; Conductivity: 475.1429562 < 800; Trihalomethanes: 77.93110395 < 80; Turbidity: 4.490392564 < 5,2020-Nov,Recyclable
1629,ph: 6.341751224 < 6.5; Hardness: 139.959471 < 300; Conductivity: 347.4644191 < 800; Trihalomethanes: 58.22098154 < 80; Turbidity: 4.01901055 < 5,2020-Nov,Recyclable
3818,Hardness: 179.4209417 < 300; Conductivity: 593.0977961 < 800; Trihalomethanes: 58.21417806 < 80; Turbidity: 4.531930661 < 5,2020-Nov,Recyclable
1626,Hardness: 226.4196094 < 300; Conductivity: 484.0922845 < 800; Turbidity: 2.890998522 < 5,2020-Dec,Recyclable
773,Hardness: 195.4514824 < 300; Conductivity: 404.2048592 < 800; Trihalomethanes: 75.3927951 < 80; Turbidity: 3.732202018 < 5,2020-Dec,Recyclable
5112,Hardness: 178.4460765 < 300; Conductivity: 322.8329621 < 800; Trihalomethanes: 69.16200694 < 80; Turbidity: 3.528351021 < 5,2020-Dec,Recyclable
6785,Hardness: 199.1064002 < 300; Conductivity: 454.4937585 < 800; Turbidity: 3.479204451 < 5,2020-Dec,Recyclable
639,Hardness: 219.56005 < 300; Chloramines: 3.804428299 < 4; Conductivity: 460.528736 < 800; Trihalomethanes: 79.63426081 < 80; Turbidity: 3.523980506 < 5,2020-Dec,Recyclable
7891,ph: 6.143541638 < 6.5; Hardness: 197.8437783 < 300; Conductivity: 399.8314735 < 800; Trihalomethanes: 62.27111655 < 80; Turbidity: 3.556491618 < 5,2020-Dec,Recyclable
4464,ph: 4.968142373 < 6.5; Hardness: 233.0137292 < 300; Conductivity: 438.1946472 < 800; Trihalomethanes: 54.9800096 < 80,2020-Dec,Recyclable
8138,Hardness: 192.7107406 < 300; Conductivity: 315.848619 < 800,2020-Dec,Recyclable
2024,Hardness: 224.7210589 < 300; Conductivity: 315.9134106 < 800; Trihalomethanes: 32.43852619 < 80; Turbidity: 4.847262262 < 5,2020-Dec,Recyclable
9023,Hardness: 165.8264296 < 300; Conductivity: 475.4595634 < 800,2020-Dec,Recyclable
679,Hardness: 216.4731687 < 300; Conductivity: 524.0797055 < 800,2020-Dec,Recyclable
1979,Hardness: 147.7110861 < 300; Conductivity: 395.9768245 < 800; Trihalomethanes: 63.6268939 < 80; Turbidity: 3.883250198 < 5,2020-Dec,Recyclable
1511,ph: 6.39292784 < 6.5; Hardness: 159.1689259 < 300; Conductivity: 305.2436004 < 800; Trihalomethanes: 62.15437946 < 80; Turbidity: 3.271338859 < 5,2020-Dec,Recyclable
3158,Hardness: 186.6704959 < 300; Conductivity: 370.3213952 < 800; Trihalomethanes: 55.4938816 < 80; Turbidity: 4.605237762 < 5,2020-Dec,Recyclable
5002,Hardness: 193.3867609 < 300; Conductivity: 392.0428367 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 2.860390174 < 5,2020-Dec,Recyclable
8831,Hardness: 198.6783203 < 300; Conductivity: 430.8144009 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.934980296 < 5,2020-Dec,Recyclable
6138,Hardness: 207.2500659 < 300; Conductivity: 358.5624898 < 800; Trihalomethanes: 64.07112292 < 80; Turbidity: 3.266725988 < 5,2020-Dec,Recyclable
9256,Hardness: 174.4587422 < 300; Conductivity: 302.7867136 < 800; Turbidity: 2.038092794 < 5,2020-Dec,Recyclable
9899,Hardness: 129.4139561 < 300; Conductivity: 427.1089679 < 800; Trihalomethanes: 78.66500851 < 80; Turbidity: 3.347936387 < 5,2020-Dec,Recyclable
1140,Hardness: 195.5544285 < 300; Conductivity: 494.4045106 < 800; Trihalomethanes: 47.14414365 < 80; Turbidity: 4.052367138 < 5,2020-Dec,Recyclable
364,ph: 4.993530734 < 6.5; Hardness: 242.6205031 < 300; Conductivity: 429.8278189 < 800; Trihalomethanes: 61.24578836 < 80; Turbidity: 3.153809337 < 5,2020-Dec,Recyclable
1161,Hardness: 156.4618716 < 300; Chloramines: 3.311607257 < 4; Conductivity: 277.2341545 < 800; Trihalomethanes: 62.5531361 < 80; Turbidity: 3.292270153 < 5,2020-Dec,Recyclable
4892,Hardness: 198.8721062 < 300; Conductivity: 470.93054 < 800; Trihalomethanes: 60.8756736 < 80; Turbidity: 3.746220535 < 5,2020-Dec,Recyclable
4440,Hardness: 218.9258163 < 300; Conductivity: 503.4228293 < 800; Turbidity: 4.182982973 < 5,2020-Dec,Recyclable
728,Hardness: 213.8863369 < 300; Sulfate: 245.954253 < 250; Conductivity: 505.7355345 < 800,2020-Dec,Recyclable
7247,Hardness: 185.2117064 < 300; Conductivity: 313.9479965 < 800; Trihalomethanes: 59.65662079 < 80,2020-Dec,Recyclable
2766,Hardness: 197.3312909 < 300; Conductivity: 375.5030624 < 800; Trihalomethanes: 69.59080593 < 80; Turbidity: 3.81994656 < 5,2020-Dec,Recyclable
6690,Hardness: 234.6644335 < 300; Conductivity: 614.1095549 < 800; Trihalomethanes: 49.00974597 < 80,2020-Dec,Recyclable
5321,ph: 6.452447783 < 6.5; Hardness: 215.1403843 < 300; Conductivity: 418.2187382 < 800; Trihalomethanes: 62.35288348 < 80; Turbidity: 3.895354731 < 5,2020-Dec,Recyclable
5253,Hardness: 191.3194808 < 300; Conductivity: 419.7150278 < 800; Trihalomethanes: 78.11726165 < 80; Turbidity: 4.491543891 < 5,2020-Dec,Recyclable
771,Hardness: 177.1740208 < 300; Conductivity: 484.1729533 < 800; Trihalomethanes: 61.56947695 < 80; Turbidity: 3.261591731 < 5,2020-Dec,Recyclable
9578,ph: 5.506884415 < 6.5; Hardness: 240.026432 < 300; Conductivity: 551.6736489 < 800; Trihalomethanes: 79.55781645 < 80; Turbidity: 4.563268508 < 5,2020-Dec,Recyclable
4081,ph: 6.479287407 < 6.5; Hardness: 205.840452 < 300; Conductivity: 380.2117192 < 800; Trihalomethanes: 69.13365137 < 80; Turbidity: 4.718891488 < 5,2020-Dec,Recyclable
371,ph: 5.966000489 < 6.5; Hardness: 194.796221 < 300; Conductivity: 406.8063023 < 800; Trihalomethanes: 48.17335938 < 80; Turbidity: 4.177139266 < 5,2020-Dec,Recyclable
1203,Hardness: 181.0131002 < 300; Conductivity: 289.2027406 < 800; Trihalomethanes: 55.39361301 < 80; Turbidity: 3.912836037 < 5,2020-Dec,Recyclable
785,ph: 5.140800528 < 6.5; Hardness: 209.3585612 < 300; Sulfate: 230.5558558 < 250; Conductivity: 378.8971896 < 800; Organic_carbon: 2.2 < 5; Turbidity: 4.192257449 < 5,2020-Dec,Recyclable
8013,Hardness: 206.900888 < 300; Conductivity: 522.9849011 < 800; Turbidity: 3.810482816 < 5,2020-Dec,Recyclable
5761,Hardness: 188.2497475 < 300; Conductivity: 498.7673348 < 800; Trihalomethanes: 55.46368443 < 80,2020-Dec,Recyclable
3939,ph: 5.838347549 < 6.5; Hardness: 239.6057692 < 300; Conductivity: 551.4289634 < 800; Trihalomethanes: 79.9497534 < 80; Turbidity: 4.046814819 < 5,2020-Dec,Recyclable
3740,Hardness: 166.2826913 < 300; Conductivity: 493.1792717 < 800; Trihalomethanes: 60.02153394 < 80; Turbidity: 3.003812381 < 5,2020-Dec,Recyclable
6738,ph: 6.367371279 < 6.5; Hardness: 138.9468565 < 300; Conductivity: 446.1546594 < 800; Turbidity: 3.004941033 < 5,2020-Dec,Recyclable
276,Hardness: 169.4689273 < 300; Conductivity: 353.0303803 < 800; Trihalomethanes: 30.38909611 < 80; Turbidity: 3.485577388 < 5,2020-Dec,Recyclable
2044,Hardness: 108.9166292 < 300; Conductivity: 512.2323064 < 800; Turbidity: 3.895572062 < 5,2020-Dec,Recyclable
2710,ph: 5.654118943 < 6.5; Hardness: 171.7515509 < 300; Conductivity: 419.0973061 < 800; Turbidity: 3.466264458 < 5,2020-Dec,Recyclable
7385,Hardness: 185.8789931 < 300; Conductivity: 284.1722043 < 800; Turbidity: 3.851820671 < 5,2020-Dec,Recyclable
3363,Hardness: 160.9920297 < 300; Conductivity: 330.4307208 < 800; Trihalomethanes: 50.97765584 < 80; Turbidity: 3.947405382 < 5,2020-Dec,Recyclable
6892,Hardness: 185.3945015 < 300; Conductivity: 409.5785823 < 800; Trihalomethanes: 63.58043168 < 80; Turbidity: 3.673932818 < 5,2020-Dec,Recyclable
2767,Hardness: 205.0676314 < 300; Conductivity: 370.561027 < 800; Trihalomethanes: 32.92072036 < 80; Turbidity: 3.948303516 < 5,2020-Dec,Recyclable
8263,Hardness: 128.2851528 < 300; Conductivity: 348.4869192 < 800; Trihalomethanes: 57.87967529 < 80; Turbidity: 2.493773965 < 5,2020-Dec,Recyclable
357,Hardness: 239.7882778 < 300; Sulfate: 217.0006071 < 250; Conductivity: 441.5295473 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 2.511810493 < 5,2020-Dec,Recyclable
5716,Hardness: 185.3397895 < 300; Conductivity: 314.4697346 < 800; Trihalomethanes: 60.20714383 < 80,2020-Dec,Recyclable
4307,ph: 5.737729462 < 6.5; Hardness: 236.8132842 < 300; Conductivity: 416.0098981 < 800; Turbidity: 2.800579878 < 5,2020-Dec,Recyclable
4511,ph: 5.45149466 < 6.5; Hardness: 154.9156339 < 300; Conductivity: 324.5406101 < 800; Trihalomethanes: 67.51308123 < 80; Turbidity: 4.404531359 < 5,2020-Dec,Recyclable
341,Hardness: 181.2105099 < 300; Conductivity: 487.9972616 < 800; Trihalomethanes: 68.84386557 < 80; Turbidity: 3.779554492 < 5,2020-Dec,Recyclable
3215,ph: 5.608623152 < 6.5; Hardness: 271.882219 < 300; Conductivity: 450.8960526 < 800; Trihalomethanes: 61.24976188 < 80; Turbidity: 3.777508267 < 5,2021-Jan,Recyclable
8322,Hardness: 204.7423712 < 300; Conductivity: 370.5508498 < 800; Trihalomethanes: 33.06420144 < 80; Turbidity: 4.364944766 < 5,2021-Jan,Recyclable
1937,ph: 6.281903929 < 6.5; Hardness: 160.306685 < 300; Conductivity: 424.446185 < 800; Trihalomethanes: 41.27982974 < 80; Turbidity: 4.457729915 < 5,2021-Jan,Recyclable
3238,Hardness: 169.1198051 < 300; Conductivity: 498.6353223 < 800; Trihalomethanes: 50.40116029 < 80; Turbidity: 3.453861456 < 5,2021-Jan,Recyclable
1098,ph: 5.895948983 < 6.5; Hardness: 187.1536166 < 300; Conductivity: 531.1691009 < 800; Trihalomethanes: 77.28655067 < 80; Turbidity: 3.659652968 < 5,2021-Jan,Recyclable
2404,Hardness: 217.3727797 < 300; Conductivity: 394.0548353 < 800; Turbidity: 2.615257476 < 5,2021-Jan,Recyclable
373,Hardness: 193.3524164 < 300; Conductivity: 440.938978 < 800; Trihalomethanes: 62.00704373 < 80; Turbidity: 3.480640837 < 5,2021-Jan,Recyclable
8899,Hardness: 172.9789708 < 300; Sulfate: 244.0355218 < 250; Conductivity: 560.0313603 < 800; Trihalomethanes: 51.05831115 < 80; Turbidity: 2.710181806 < 5,2021-Jan,Recyclable
7889,ph: 5.390239365 < 6.5; Hardness: 277.045397 < 300; Chloramines: 3.800175487 < 4; Conductivity: 456.6840847 < 800; Trihalomethanes: 72.36719578 < 80; Turbidity: 3.834196682 < 5,2021-Jan,Recyclable
8468,Hardness: 155.0919614 < 300; Chloramines: 2.712636123 < 4; Sulfate: 245.2228886 < 250; Conductivity: 505.7747005 < 800; Trihalomethanes: 73.05801909 < 80; Turbidity: 4.267452721 < 5,2021-Jan,Recyclable
4347,Hardness: 161.8857444 < 300; Conductivity: 401.0513161 < 800; Turbidity: 4.3534504 < 5,2021-Jan,Recyclable
1196,Hardness: 212.9091318 < 300; Conductivity: 337.1910833 < 800; Trihalomethanes: 74.58171128 < 80; Turbidity: 3.62463525 < 5,2021-Jan,Recyclable
4637,ph: 5.277698732 < 6.5; Hardness: 178.1193735 < 300; Conductivity: 489.9936075 < 800; Trihalomethanes: 58.37837119 < 80; Turbidity: 2.677296506 < 5,2021-Jan,Recyclable
4624,ph: 6.273019004 < 6.5; Hardness: 204.0578796 < 300; Conductivity: 452.452365 < 800; Trihalomethanes: 71.00061903 < 80; Turbidity: 4.127039209 < 5,2021-Jan,Recyclable
8608,Hardness: 221.772508 < 300; Conductivity: 508.1660444 < 800; Trihalomethanes: 41.36157459 < 80; Turbidity: 3.530449253 < 5,2021-Jan,Recyclable
5449,Hardness: 212.3680202 < 300; Conductivity: 575.5652306 < 800; Trihalomethanes: 66.71400014 < 80; Turbidity: 3.611950819 < 5,2021-Jan,Recyclable
7582,Hardness: 219.5964529 < 300; Conductivity: 544.8771106 < 800; Trihalomethanes: 73.37740661 < 80; Turbidity: 4.65558715 < 5,2021-Jan,Recyclable
3164,Hardness: 151.4548307 < 300; Conductivity: 541.6014377 < 800; Trihalomethanes: 39.57240683 < 80; Turbidity: 4.294251987 < 5,2021-Jan,Recyclable
5298,Hardness: 173.0977589 < 300; Conductivity: 337.1300854 < 800; Trihalomethanes: 60.1120993 < 80; Turbidity: 4.029359218 < 5,2021-Jan,Recyclable
9434,Hardness: 202.2829341 < 300; Conductivity: 486.826756 < 800; Trihalomethanes: 61.8758039 < 80; Turbidity: 4.47432137 < 5,2021-Jan,Recyclable
9034,Hardness: 212.5750211 < 300; Conductivity: 543.9856556 < 800; Turbidity: 3.85422288 < 5,2021-Jan,Recyclable
2839,Hardness: 196.9823786 < 300; Conductivity: 322.3652374 < 800; Trihalomethanes: 50.65500083 < 80; Turbidity: 4.763578512 < 5,2021-Jan,Recyclable
6437,ph: 3.589310746 < 6.5; Hardness: 179.5473656 < 300; Conductivity: 538.4503445 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.821819276 < 5,2021-Jan,Recyclable
293,ph: 6.193170101 < 6.5; Hardness: 225.6834218 < 300; Conductivity: 389.4059776 < 800; Trihalomethanes: 76.45781594 < 80; Turbidity: 3.466645288 < 5,2021-Jan,Recyclable
9746,ph: 6.243039707 < 6.5; Hardness: 180.4925672 < 300; Conductivity: 307.3809633 < 800; Turbidity: 2.227238324 < 5,2021-Jan,Recyclable
7196,ph: 6.328441308 < 6.5; Hardness: 186.6006658 < 300; Conductivity: 430.1502734 < 800; Trihalomethanes: 68.25408044 < 80; Turbidity: 4.774435675 < 5,2021-Jan,Recyclable
3415,ph: 6.493228684 < 6.5; Hardness: 191.2851322 < 300; Conductivity: 456.0652047 < 800; Turbidity: 4.767492141 < 5,2021-Jan,Recyclable
5822,ph: 5.270861516 < 6.5; Hardness: 272.4497083 < 300; Conductivity: 348.2926613 < 800; Trihalomethanes: 66.36577044 < 80,2021-Jan,Recyclable
7419,Hardness: 134.4792707 < 300; Conductivity: 599.4899814 < 800; Turbidity: 3.129420107 < 5,2021-Jan,Recyclable
9607,Hardness: 192.6993963 < 300; Conductivity: 430.3194479 < 800; Trihalomethanes: 72.55001416 < 80; Turbidity: 2.309858686 < 5,2021-Jan,Recyclable
6428,ph: 6.450125845 < 6.5; Hardness: 225.6468068 < 300; Conductivity: 389.1188993 < 800; Trihalomethanes: 76.25745449 < 80; Turbidity: 3.777595668 < 5,2021-Jan,Recyclable
6846,Hardness: 212.3791194 < 300; Conductivity: 435.589865 < 800; Trihalomethanes: 75.35310792 < 80; Turbidity: 2.568778243 < 5,2021-Jan,Recyclable
5176,ph: 5.140912229 < 6.5; Hardness: 142.395185 < 300; Conductivity: 439.2012616 < 800; Turbidity: 4.024006372 < 5,2021-Jan,Recyclable
8047,ph: 4.259336114 < 6.5; Hardness: 202.9608902 < 300; Conductivity: 509.0212535 < 800; Trihalomethanes: 65.58117172 < 80; Turbidity: 4.778507806 < 5,2021-Jan,Recyclable
1896,Hardness: 229.6031728 < 300; Conductivity: 558.1765918 < 800; Trihalomethanes: 36.26753003 < 80; Turbidity: 4.276699074 < 5,2021-Jan,Recyclable
694,Hardness: 178.4936319 < 300; Conductivity: 341.7747779 < 800; Trihalomethanes: 64.12915495 < 80,2021-Jan,Recyclable
7101,ph: 5.455997055 < 6.5; Hardness: 154.5773234 < 300; Conductivity: 324.6056851 < 800; Trihalomethanes: 67.82076516 < 80; Turbidity: 3.602447625 < 5,2021-Jan,Recyclable
8926,ph: 5.972398088 < 6.5; Hardness: 160.6456634 < 300; Conductivity: 449.5494401 < 800; Trihalomethanes: 64.57125353 < 80; Turbidity: 2.396675603 < 5,2021-Jan,Recyclable
2049,Hardness: 221.5082446 < 300; Conductivity: 442.5435995 < 800; Trihalomethanes: 78.12209062 < 80; Turbidity: 4.785637378 < 5,2021-Jan,Recyclable
2819,Hardness: 234.7823016 < 300; Conductivity: 428.7531036 < 800; Turbidity: 4.54991684 < 5,2021-Jan,Recyclable
4999,Hardness: 242.1474616 < 300; Conductivity: 328.3813909 < 800; Turbidity: 3.827752554 < 5,2021-Jan,Recyclable
7812,Hardness: 181.1027845 < 300; Conductivity: 565.0576168 < 800; Trihalomethanes: 58.04882977 < 80; Turbidity: 2.263956967 < 5,2021-Jan,Recyclable
7538,Hardness: 213.5986704 < 300; Conductivity: 495.9590866 < 800; Turbidity: 3.58819158 < 5,2021-Jan,Recyclable
6902,Hardness: 200.3255471 < 300; Conductivity: 583.3042985 < 800; Trihalomethanes: 39.52982018 < 80; Turbidity: 3.655534698 < 5,2021-Jan,Recyclable
6049,Hardness: 208.3398776 < 300; Conductivity: 337.0939141 < 800; Trihalomethanes: 69.24222949 < 80,2021-Jan,Recyclable
3430,ph: 5.215991164 < 6.5; Hardness: 178.3549739 < 300; Conductivity: 464.6920109 < 800; Trihalomethanes: 65.63841834 < 80; Turbidity: 4.150034902 < 5,2021-Jan,Recyclable
8658,ph: 6.0744379 < 6.5; Hardness: 223.5946277 < 300; Conductivity: 337.9163015 < 800; Trihalomethanes: 43.07748857 < 80; Turbidity: 2.769358122 < 5,2021-Jan,Recyclable
361,Hardness: 140.6128657 < 300; Conductivity: 402.593602 < 800; Trihalomethanes: 29.46842812 < 80; Turbidity: 3.39586624 < 5,2021-Jan,Recyclable
6646,ph: 6.292653621 < 6.5; Hardness: 198.3722374 < 300; Conductivity: 430.9845649 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.772991642 < 5,2021-Jan,Recyclable
5399,ph: 5.427823753 < 6.5; Hardness: 230.3254517 < 300; Conductivity: 402.7439964 < 800; Trihalomethanes: 77.91288311 < 80; Turbidity: 4.510174415 < 5,2021-Jan,Recyclable
1221,Hardness: 164.9090723 < 300; Conductivity: 527.198675 < 800; Trihalomethanes: 59.72817293 < 80; Turbidity: 3.499453074 < 5,2021-Jan,Recyclable
1599,Hardness: 274.351887 < 300; Sulfate: 241.4469173 < 250; Conductivity: 417.6737022 < 800; Trihalomethanes: 79.39710489 < 80; Turbidity: 3.619181848 < 5,2021-Jan,Recyclable
4895,Hardness: 179.3064826 < 300; Conductivity: 361.3249436 < 800; Trihalomethanes: 72.7019203 < 80; Turbidity: 3.620785179 < 5,2021-Jan,Recyclable
6404,ph: 4.589353984 < 6.5; Hardness: 176.3151361 < 300; Chloramines: 3.80120115 < 4; Conductivity: 288.2914449 < 800; Trihalomethanes: 77.91440929 < 80,2021-Feb,Recyclable
391,Hardness: 175.9824471 < 300; Conductivity: 402.0199449 < 800; Trihalomethanes: 37.38945162 < 80; Turbidity: 3.215219463 < 5,2021-Feb,Recyclable
7049,Hardness: 77.28159901 < 300; Conductivity: 411.0385671 < 800; Trihalomethanes: 53.53897235 < 80; Turbidity: 3.373948832 < 5,2021-Feb,Recyclable
316,Hardness: 157.1815455 < 300; Conductivity: 294.6365314 < 800; Trihalomethanes: 72.56837619 < 80; Turbidity: 3.532958335 < 5,2021-Feb,Recyclable
4651,Hardness: 204.2230581 < 300; Conductivity: 328.8512747 < 800; Turbidity: 3.777123638 < 5,2021-Feb,Recyclable
